Jahr,Delikt,Geschlecht,Beziehungsart,Fälle,Straftaten_Total,davon_versucht,davon_mehrfach,Anzahl_beschuldigter_Personen_Total,<10 Jahre,10 - 19 Jahre,20 - 29 Jahre,30 - 39 Jahre,40 - 49 Jahre,50 - 59 Jahre,60 - 69 Jahre,70 Jahre und +
2013,Gefährdung Leben (Art. 129),männlich,   ehemalige Partnerschaft,,,,,15,0,1.0,5.0,4.0,4,0,0,1
2013,Gefährdung Leben (Art. 129),männlich,   Eltern-Kind-Beziehung,,,,,9,0,1.0,1.0,1.0,3,3,0,0
2013,Gefährdung Leben (Art. 129),männlich,   andere Verwandtschaftsbeziehung,,,,,8,0,0.0,3.0,1.0,0,1,3,0
2013,Gefährdung Leben (Art. 129),weiblich,Alle,,,,,10,0,1.0,3.0,4.0,1,1,0,0
2013,Gefährdung Leben (Art. 129),weiblich,   Partnerschaft,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2013,Gefährdung Leben (Art. 129),weiblich,   ehemalige Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2013,Gefährdung Leben (Art. 129),weiblich,   Eltern-Kind-Beziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2013,Gefährdung Leben (Art. 129),weiblich,   andere Verwandtschaftsbeziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),Total,Alle,12.0,13.0,0.0,3.0,10,0,1.0,1.0,3.0,2,3,0,0
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,Alle,,,,,6,0,1.0,0.0,2.0,0,3,0,0
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   Eltern-Kind-Beziehung,,,,,4,0,0.0,0.0,1.0,0,3,0,0
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,Alle,,,,,4,0,0.0,1.0,1.0,2,0,0,0
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   Eltern-Kind-Beziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2013,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Üble Nachrede (Art. 173),Total,Alle,191.0,196.0,0.0,10.0,200,0,11.0,33.0,43.0,64,26,20,2
2013,Üble Nachrede (Art. 173),männlich,Alle,,,,,110,0,10.0,15.0,21.0,35,14,13,1
2013,Üble Nachrede (Art. 173),männlich,   Partnerschaft,,,,,11,0,0.0,0.0,5.0,3,1,1,1
2013,Üble Nachrede (Art. 173),männlich,   ehemalige Partnerschaft,,,,,72,0,9.0,12.0,14.0,26,7,4,0
2013,Üble Nachrede (Art. 173),männlich,   Eltern-Kind-Beziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2013,Üble Nachrede (Art. 173),männlich,   andere Verwandtschaftsbeziehung,,,,,24,0,1.0,3.0,1.0,6,6,6,0
2013,Üble Nachrede (Art. 173),weiblich,Alle,,,,,90,0,1.0,18.0,22.0,29,12,7,1
2013,Üble Nachrede (Art. 173),weiblich,   Partnerschaft,,,,,11,0,0.0,2.0,2.0,6,1,0,0
2013,Üble Nachrede (Art. 173),weiblich,   ehemalige Partnerschaft,,,,,46,0,0.0,9.0,15.0,16,4,2,0
2013,Üble Nachrede (Art. 173),weiblich,   Eltern-Kind-Beziehung,,,,,6,0,0.0,2.0,1.0,1,1,1,0
2013,Üble Nachrede (Art. 173),weiblich,   andere Verwandtschaftsbeziehung,,,,,28,0,1.0,5.0,4.0,7,6,4,1
2013,Verleumdung (Art. 174),Total,Alle,147.0,150.0,1.0,12.0,151,0,5.0,19.0,40.0,46,28,12,1
2013,Verleumdung (Art. 174),männlich,Alle,,,,,90,0,3.0,11.0,23.0,23,21,9,0
2013,Verleumdung (Art. 174),männlich,   Partnerschaft,,,,,12,0,1.0,1.0,3.0,1,4,2,0
2013,Verleumdung (Art. 174),männlich,   ehemalige Partnerschaft,,,,,57,0,1.0,8.0,16.0,17,12,3,0
2013,Verleumdung (Art. 174),männlich,   Eltern-Kind-Beziehung,,,,,4,0,0.0,0.0,1.0,1,0,2,0
2013,Verleumdung (Art. 174),männlich,   andere Verwandtschaftsbeziehung,,,,,19,0,1.0,3.0,3.0,4,5,3,0
2013,Verleumdung (Art. 174),weiblich,Alle,,,,,61,0,2.0,8.0,17.0,23,7,3,1
2013,Verleumdung (Art. 174),weiblich,   Partnerschaft,,,,,8,0,1.0,0.0,3.0,2,2,0,0
2013,Verleumdung (Art. 174),weiblich,   ehemalige Partnerschaft,,,,,32,0,0.0,6.0,9.0,14,3,0,0
2013,Verleumdung (Art. 174),weiblich,   Eltern-Kind-Beziehung,,,,,5,0,1.0,1.0,1.0,1,0,1,0
2013,Verleumdung (Art. 174),weiblich,   andere Verwandtschaftsbeziehung,,,,,16,0,0.0,1.0,4.0,6,2,2,1
2013,Beschimpfung (Art. 177),Total,Alle,2200.0,2391.0,1.0,497.0,2305,0,114.0,519.0,671.0,608,273,87,33
2013,Beschimpfung (Art. 177),männlich,Alle,,,,,1821,0,85.0,396.0,525.0,490,224,76,25
2013,Beschimpfung (Art. 177),männlich,   Partnerschaft,,,,,923,0,14.0,178.0,288.0,269,118,40,16
2013,Beschimpfung (Art. 177),männlich,   ehemalige Partnerschaft,,,,,646,0,23.0,173.0,200.0,162,66,19,3
2013,Beschimpfung (Art. 177),männlich,   Eltern-Kind-Beziehung,,,,,161,0,35.0,37.0,20.0,43,22,4,0
2013,Beschimpfung (Art. 177),männlich,   andere Verwandtschaftsbeziehung,,,,,158,0,18.0,29.0,31.0,36,24,14,6
2013,Beschimpfung (Art. 177),weiblich,Alle,,,,,484,0,29.0,123.0,146.0,118,49,11,8
2013,Beschimpfung (Art. 177),weiblich,   Partnerschaft,,,,,232,0,4.0,56.0,94.0,54,18,3,3
2013,Beschimpfung (Art. 177),weiblich,   ehemalige Partnerschaft,,,,,142,0,10.0,45.0,36.0,35,15,1,0
2013,Beschimpfung (Art. 177),weiblich,   Eltern-Kind-Beziehung,,,,,43,0,11.0,5.0,9.0,13,4,1,0
2013,Beschimpfung (Art. 177),weiblich,   andere Verwandtschaftsbeziehung,,,,,77,0,4.0,18.0,12.0,19,13,6,5
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),Total,Alle,672.0,679.0,0.0,170.0,650,0,18.0,170.0,203.0,168,66,17,8
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,Alle,,,,,553,0,15.0,146.0,177.0,145,51,14,5
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   Partnerschaft,,,,,67,0,0.0,16.0,27.0,17,5,1,1
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   ehemalige Partnerschaft,,,,,453,0,12.0,126.0,142.0,120,40,9,4
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   Eltern-Kind-Beziehung,,,,,11,0,1.0,1.0,1.0,6,1,1,0
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   andere Verwandtschaftsbeziehung,,,,,34,0,3.0,4.0,12.0,5,7,3,0
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,Alle,,,,,97,0,3.0,24.0,26.0,23,15,3,3
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Partnerschaft,,,,,12,0,1.0,1.0,7.0,2,1,0,0
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   ehemalige Partnerschaft,,,,,64,0,2.0,18.0,16.0,14,11,2,1
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Eltern-Kind-Beziehung,,,,,7,0,0.0,1.0,0.0,3,1,1,1
2013,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   andere Verwandtschaftsbeziehung,,,,,17,0,0.0,5.0,4.0,5,2,0,1
2013,Drohung (Art. 180),Total,Alle,3951.0,4244.0,6.0,754.0,3920,0,159.0,889.0,1228.0,997,472,134,34
2013,Drohung (Art. 180),männlich,Alle,,,,,3398,0,134.0,771.0,1058.0,860,418,119,31
2013,Drohung (Art. 180),männlich,   Partnerschaft,,,,,1797,0,20.0,363.0,583.0,504,246,64,17
2013,Drohung (Art. 180),männlich,   ehemalige Partnerschaft,,,,,1181,0,34.0,323.0,412.0,267,111,27,7
2013,Drohung (Art. 180),männlich,   Eltern-Kind-Beziehung,,,,,304,0,51.0,58.0,48.0,92,41,11,3
2013,Drohung (Art. 180),männlich,   andere Verwandtschaftsbeziehung,,,,,309,0,33.0,69.0,77.0,56,40,22,5
2013,Drohung (Art. 180),weiblich,Alle,,,,,522,0,25.0,118.0,170.0,137,54,15,3
2013,Drohung (Art. 180),weiblich,   Partnerschaft,,,,,266,0,3.0,61.0,100.0,72,21,8,1
2013,Drohung (Art. 180),weiblich,   ehemalige Partnerschaft,,,,,132,0,8.0,30.0,48.0,31,15,0,0
2013,Drohung (Art. 180),weiblich,   Eltern-Kind-Beziehung,,,,,60,0,11.0,6.0,13.0,23,6,1,0
2013,Drohung (Art. 180),weiblich,   andere Verwandtschaftsbeziehung,,,,,77,0,4.0,21.0,14.0,17,13,6,2
2013,Nötigung (Art. 181),Total,Alle,714.0,731.0,51.0,146.0,708,0,29.0,179.0,198.0,179,90,25,8
2013,Nötigung (Art. 181),männlich,Alle,,,,,627,0,27.0,167.0,180.0,146,76,24,7
2013,Nötigung (Art. 181),männlich,   Partnerschaft,,,,,284,0,9.0,74.0,79.0,77,31,11,3
2013,Nötigung (Art. 181),männlich,   ehemalige Partnerschaft,,,,,278,0,10.0,82.0,90.0,53,32,9,2
2013,Nötigung (Art. 181),männlich,   Eltern-Kind-Beziehung,,,,,37,0,3.0,7.0,10.0,11,6,0,0
2013,Nötigung (Art. 181),männlich,   andere Verwandtschaftsbeziehung,,,,,43,0,5.0,8.0,8.0,9,7,4,2
2013,Nötigung (Art. 181),weiblich,Alle,,,,,81,0,2.0,12.0,18.0,33,14,1,1
2013,Nötigung (Art. 181),weiblich,   Partnerschaft,,,,,27,0,0.0,4.0,9.0,8,5,0,1
2013,Nötigung (Art. 181),weiblich,   ehemalige Partnerschaft,,,,,27,0,1.0,4.0,7.0,13,2,0,0
2013,Nötigung (Art. 181),weiblich,   Eltern-Kind-Beziehung,,,,,12,0,1.0,1.0,1.0,8,0,1,0
2013,Nötigung (Art. 181),weiblich,   andere Verwandtschaftsbeziehung,,,,,15,0,0.0,3.0,1.0,4,7,0,0
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",Total,Alle,2.0,2.0,1.0,0.0,3,X,0.0,0.0,0.0,X,X,X,X
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,Alle,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Freiheitsberaubung und Entführung (Art. 183),Total,Alle,111.0,117.0,1.0,13.0,128,0,4.0,45.0,29.0,35,11,3,1
2013,Freiheitsberaubung und Entführung (Art. 183),männlich,Alle,,,,,113,0,4.0,43.0,27.0,27,9,2,1
2013,Freiheitsberaubung und Entführung (Art. 183),männlich,   Partnerschaft,,,,,57,0,2.0,23.0,14.0,13,3,1,1
2013,Freiheitsberaubung und Entführung (Art. 183),männlich,   ehemalige Partnerschaft,,,,,26,0,0.0,14.0,7.0,3,1,1,0
2013,Freiheitsberaubung und Entführung (Art. 183),männlich,   Eltern-Kind-Beziehung,,,,,17,0,2.0,4.0,2.0,7,2,0,0
2013,Freiheitsberaubung und Entführung (Art. 183),männlich,   andere Verwandtschaftsbeziehung,,,,,18,0,0.0,5.0,5.0,5,3,0,0
2013,Freiheitsberaubung und Entführung (Art. 183),weiblich,Alle,,,,,15,0,0.0,2.0,2.0,8,2,1,0
2013,Freiheitsberaubung und Entführung (Art. 183),weiblich,   Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2013,Freiheitsberaubung und Entführung (Art. 183),weiblich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Freiheitsberaubung und Entführung (Art. 183),weiblich,   Eltern-Kind-Beziehung,,,,,6,0,0.0,0.0,0.0,5,1,0,0
2013,Freiheitsberaubung und Entführung (Art. 183),weiblich,   andere Verwandtschaftsbeziehung,,,,,6,0,0.0,0.0,2.0,2,1,1,0
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),Total,Alle,1.0,1.0,0.0,0.0,1,X,0.0,0.0,0.0,X,X,X,X
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Freiheitsberaubung und Entführung: erschwerende Umstände (Art. 184),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),Total,Alle,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Geiselnahme (Art. 185),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Handlungen mit Kindern (Art. 187),Total,Alle,254.0,300.0,1.0,83.0,254,0,39.0,37.0,59.0,72,28,11,8
2013,Sexuelle Handlungen mit Kindern (Art. 187),männlich,Alle,,,,,240,0,39.0,36.0,53.0,67,26,11,8
2013,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   Partnerschaft,,,,,18,0,5.0,13.0,0.0,0,0,0,0
2013,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   ehemalige Partnerschaft,,,,,7,0,4.0,2.0,1.0,0,0,0,0
2013,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   Eltern-Kind-Beziehung,,,,,132,0,0.0,10.0,41.0,55,22,4,0
2013,Sexuelle Handlungen mit Kindern (Art. 187),männlich,   andere Verwandtschaftsbeziehung,,,,,85,0,30.0,11.0,12.0,13,4,7,8
2013,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,Alle,,,,,14,0,0.0,1.0,6.0,5,2,0,0
2013,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   Eltern-Kind-Beziehung,,,,,12,0,0.0,1.0,5.0,5,1,0,0
2013,Sexuelle Handlungen mit Kindern (Art. 187),weiblich,   andere Verwandtschaftsbeziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),Total,Alle,2.0,2.0,0.0,0.0,2,X,0.0,0.0,0.0,X,X,X,X
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,Alle,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Sexuelle Handlungen mit Abhängigen (Art. 188),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Nötigung (Art. 189),Total,Alle,137.0,145.0,7.0,43.0,129,0,9.0,28.0,37.0,34,10,8,3
2013,Sexuelle Nötigung (Art. 189)*,männlich,Alle,,,,,128,0,8.0,28.0,37.0,34,10,8,3
2013,Sexuelle Nötigung (Art. 189)*,männlich,   Partnerschaft,,,,,75,0,3.0,18.0,23.0,21,3,6,1
2013,Sexuelle Nötigung (Art. 189)*,männlich,   ehemalige Partnerschaft,,,,,27,0,2.0,7.0,8.0,7,2,0,1
2013,Sexuelle Nötigung (Art. 189)*,männlich,   Eltern-Kind-Beziehung,,,,,18,0,0.0,2.0,5.0,5,5,1,0
2013,Sexuelle Nötigung (Art. 189)*,männlich,   andere Verwandtschaftsbeziehung,,,,,10,0,3.0,1.0,2.0,2,0,1,1
2013,Sexuelle Nötigung (Art. 189)*,weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Sexuelle Nötigung (Art. 189)*,weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Nötigung (Art. 189)*,weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Nötigung (Art. 189)*,weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Nötigung (Art. 189)*,weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Vergewaltigung (Art. 190),Total,Alle,215.0,218.0,11.0,68.0,205,0,15.0,51.0,61.0,49,24,5,0
2013,Vergewaltigung (Art. 190),männlich,Alle,,,,,204,0,15.0,50.0,61.0,49,24,5,0
2013,Vergewaltigung (Art. 190),männlich,   Partnerschaft,,,,,124,0,4.0,31.0,36.0,32,18,3,0
2013,Vergewaltigung (Art. 190),männlich,   ehemalige Partnerschaft,,,,,61,0,6.0,18.0,19.0,12,5,1,0
2013,Vergewaltigung (Art. 190),männlich,   Eltern-Kind-Beziehung,,,,,9,0,0.0,1.0,4.0,3,1,0,0
2013,Vergewaltigung (Art. 190),männlich,   andere Verwandtschaftsbeziehung,,,,,12,0,5.0,1.0,3.0,2,0,1,0
2013,Vergewaltigung (Art. 190),weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Vergewaltigung (Art. 190),weiblich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Vergewaltigung (Art. 190),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Vergewaltigung (Art. 190),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Vergewaltigung (Art. 190),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Schändung (Art. 191)**,Total,Alle,21.0,24.0,0.0,5.0,20,0,2.0,3.0,6.0,4,3,2,0
2013,Schändung (Art. 191)**,männlich,Alle,,,,,19,0,2.0,2.0,6.0,4,3,2,0
2013,Schändung (Art. 191)**,männlich,   Partnerschaft,,,,,4,0,0.0,1.0,0.0,1,1,1,0
2013,Schändung (Art. 191)**,männlich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Schändung (Art. 191)**,männlich,   Eltern-Kind-Beziehung,,,,,8,0,0.0,1.0,4.0,2,1,0,0
2013,Schändung (Art. 191)**,männlich,   andere Verwandtschaftsbeziehung,,,,,6,0,1.0,0.0,2.0,1,1,1,0
2013,Schändung (Art. 191)**,weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Schändung (Art. 191)**,weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Schändung (Art. 191)**,weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Schändung (Art. 191)**,weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Schändung (Art. 191)**,weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Ausnützung der Notlage (Art. 193)***,Total,Alle,5.0,5.0,0.0,0.0,5,0,0.0,0.0,1.0,2,1,0,1
2013,Ausnützung der Notlage (Art. 193)***,männlich,Alle,,,,,5,0,0.0,0.0,1.0,2,1,0,1
2013,Ausnützung der Notlage (Art. 193)***,männlich,   Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2013,Ausnützung der Notlage (Art. 193)***,männlich,   ehemalige Partnerschaft,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2013,Ausnützung der Notlage (Art. 193)***,männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Ausnützung der Notlage (Art. 193)***,männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Ausnützung der Notlage (Art. 193)***,weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Ausnützung der Notlage (Art. 193)***,weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Ausnützung der Notlage (Art. 193)***,weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Ausnützung der Notlage (Art. 193)***,weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Ausnützung der Notlage (Art. 193)***,weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2013,Sexuelle Belästigungen (Art. 198),Total,Alle,45.0,45.0,0.0,7.0,45,0,2.0,8.0,12.0,11,9,1,2
2013,Sexuelle Belästigungen (Art. 198),männlich,Alle,,,,,44,0,2.0,8.0,12.0,11,8,1,2
2013,Sexuelle Belästigungen (Art. 198),männlich,   Partnerschaft,,,,,11,0,2.0,2.0,2.0,1,4,0,0
2013,Sexuelle Belästigungen (Art. 198),männlich,   ehemalige Partnerschaft,,,,,21,0,0.0,6.0,5.0,7,2,1,0
2013,Sexuelle Belästigungen (Art. 198),männlich,   Eltern-Kind-Beziehung,,,,,7,0,0.0,0.0,3.0,2,2,0,0
2013,Sexuelle Belästigungen (Art. 198),männlich,   andere Verwandtschaftsbeziehung,,,,,5,0,0.0,0.0,2.0,1,0,0,2
2013,Sexuelle Belästigungen (Art. 198),weiblich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2013,Sexuelle Belästigungen (Art. 198),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
